n,Time,year,month,dayDay,day,Num,Customer,cust_name,Item,ItemCode,ItemCodeSub,Quantity,UnitPrice,Tax,Amount,Des,ReceiptNo,Cost,Profit,Goods
779,15/10/2018,2018,10,15,1,71132,Kern Lighting Warehouse:Store #34,Ke21,"Fluorescent Lamp, T-12, Medium Bipin  (30pack)",AB52,Kern Fluo726,220,0.05,68.18181818,750,"71132Kern Lighting Warehouse:Store #34Fluorescent Lamp, T-12, Medium Bipin  (30pack)",1889,320.13,429.87,"Fluorescent Lamp, T-12, Medium Bipin  (30pack)"
780,15/10/2018,2018,10,15,1,71132,Kern Lighting Warehouse:Store #34,Ke21,Golden Umber (100 watt)  Six Light Chandelier,AB58,Kern Gold731,322,0.034161491,286.3636364,3150,71132Kern Lighting Warehouse:Store #34Golden Umber (100 watt)  Six Light Chandelier,1890,850,2300,Golden Umber (100 watt)  Six Light Chandelier
781,15/10/2018,2018,10,15,1,71132,Kern Lighting Warehouse:Store #34,Ke21,"Halogen Lamp, 20 watts, Luminous Intensity",AB60,Kern Halo727,12,0.916666667,6.327272727,69.6,"71132Kern Lighting Warehouse:Store #34Halogen Lamp, 20 watts, Luminous Intensity",1891,34.8,34.8,"Halogen Lamp, 20 watts, Luminous Intensity"
782,15/10/2018,2018,10,15,1,71132,Kern Lighting Warehouse:Store #34,Ke21,"Halogen Lamp, Volts:3.5  Tubular",AB62,Kern Halo728,22,0.5,10,110,"71132Kern Lighting Warehouse:Store #34Halogen Lamp, Volts:3.5  Tubular",1892,50,60,"Halogen Lamp, Volts:3.5  Tubular"
783,15/10/2018,2018,10,15,1,71132,Kern Lighting Warehouse:Store #34,Ke21,"Polished Brass Pendant, 1-100 watt Medium Base, Clear Ribbed Glass",AB67,Kern Poli723,2,5.5,5.272727273,58,"71132Kern Lighting Warehouse:Store #34Polished Brass Pendant, 1-100 watt Medium Base, Clear Ribbed Glass",1893,32,26,"Polished Brass Pendant, 1-100 watt Medium Base, Clear Ribbed Glass"
579,9/10/2018,2018,10,9,2,71101,Miscellaneous - Retail:Doug Jacobsen,Do32,"Black Finish, Solid Brass, Clear Glass, Hanging, 2-60 watt max.",AB22,MisceBlac717,2,5.5,7.636363636,84,"71101Miscellaneous - Retail:Doug JacobsenBlack Finish, Solid Brass, Clear Glass, Hanging, 2-60 watt max.",1689,38.44,45.56,"Black Finish, Solid Brass, Clear Glass, Hanging, 2-60 watt max."
580,9/10/2018,2018,10,9,2,71101,Miscellaneous - Retail:Doug Jacobsen,Do32,"Broadway Collection, Polished Chrome, 4 Light (60 watt max)",AB29,MisceBroa719,17,0.647058824,12.81818182,141,"71101Miscellaneous - Retail:Doug JacobsenBroadway Collection, Polished Chrome, 4 Light (60 watt max)",1690,126,15,"Broadway Collection, Polished Chrome, 4 Light (60 watt max)"
581,9/10/2018,2018,10,9,2,71101,Miscellaneous - Retail:Doug Jacobsen,Do32,"Die Cast Lanterns, Black, 1-100 watt, Medium Base, Clear Cracked Glass",AB45,MisceDie 716,11,1,49.45454545,544,"71101Miscellaneous - Retail:Doug JacobsenDie Cast Lanterns, Black, 1-100 watt, Medium Base, Clear Cracked Glass",1691,308.26,235.74,"Die Cast Lanterns, Black, 1-100 watt, Medium Base, Clear Cracked Glass"
582,9/10/2018,2018,10,9,2,71101,Miscellaneous - Retail:Doug Jacobsen,Do32,"Flat Glass, (25 watt max) Polished Brass, 4 light",AB49,MisceFlat720,2,5.5,4.545454545,50,"71101Miscellaneous - Retail:Doug JacobsenFlat Glass, (25 watt max) Polished Brass, 4 light",1692,24.25,25.75,"Flat Glass, (25 watt max) Polished Brass, 4 light"
583,9/10/2018,2018,10,9,2,71101,Miscellaneous - Retail:Doug Jacobsen,Do32,Tapestry (8/60 watt)  Faux Alabaster Glass,AB79,MisceTape718,60,0.183333333,81.81818182,900,71101Miscellaneous - Retail:Doug JacobsenTapestry (8/60 watt)  Faux Alabaster Glass,1693,225,675,Tapestry (8/60 watt)  Faux Alabaster Glass
584,25/10/2018,2018,10,25,4,71102,Miscellaneous - Retail:Peter Karpas,Pe43,"Black Finish, Solid Brass, Clear Glass, Hanging, 2-60 watt max.",AB22,MisceBlac733,3,3.666666667,11.45454545,126,"71102Miscellaneous - Retail:Peter KarpasBlack Finish, Solid Brass, Clear Glass, Hanging, 2-60 watt max.",1694,57.66,68.34,"Black Finish, Solid Brass, Clear Glass, Hanging, 2-60 watt max."
585,25/10/2018,2018,10,25,4,71102,Miscellaneous - Retail:Peter Karpas,Pe43,"Broadway Collection, Polished Brass, 6 Light (60 watt max)",AB28,MisceBroa734,7,1.571428571,26.18181818,288,"71102Miscellaneous - Retail:Peter KarpasBroadway Collection, Polished Brass, 6 Light (60 watt max)",1695,120,168,"Broadway Collection, Polished Brass, 6 Light (60 watt max)"
586,25/10/2018,2018,10,25,4,71102,Miscellaneous - Retail:Peter Karpas,Pe43,Frosted Taupe (3/60 watt)  Marble Glass,AB55,MisceFros735,24,0.458333333,56.36363636,620,71102Miscellaneous - Retail:Peter KarpasFrosted Taupe (3/60 watt)  Marble Glass,1696,178.42,441.58,Frosted Taupe (3/60 watt)  Marble Glass
587,25/10/2018,2018,10,25,4,71102,Miscellaneous - Retail:Peter Karpas,Pe43,"Roman Bronze, 1-light Lantern, w/tail, (100 watt max)",AB71,MisceRoma732,19,0.578947368,61.81818182,680,"71102Miscellaneous - Retail:Peter KarpasRoman Bronze, 1-light Lantern, w/tail, (100 watt max)",1697,304,376,"Roman Bronze, 1-light Lantern, w/tail, (100 watt max)"
616,26/10/2018,2018,10,26,5,71108,Stern Commercial Contractor's:Wilson Suites,Wi49,"Flush Mount, Polished Brass (2, 13 watt)  White acrylic diffuser",AB54,SternFlus736,75,0.146666667,208.6363636,2295,"71108Stern Commercial Contractor's:Wilson SuitesFlush Mount, Polished Brass (2, 13 watt)  White acrylic diffuser",1726,1235.29,1059.71,"Flush Mount, Polished Brass (2, 13 watt)  White acrylic diffuser"
617,26/10/2018,2018,10,26,5,71108,Stern Commercial Contractor's:Wilson Suites,Wi49,"Sunset, Clear Glass, 1-100 watt max.",AB78,SternSuns737,792,0.013888889,572.7272727,6300,"71108Stern Commercial Contractor's:Wilson SuitesSunset, Clear Glass, 1-100 watt max.",1727,3100.64,3199.36,"Sunset, Clear Glass, 1-100 watt max."
618,26/10/2018,2018,10,26,5,71108,Stern Commercial Contractor's:Wilson Suites,Wi49,"White, 4.5x7.5, 1-100 watt Medium Base, Satin White Glass",AB88,SternWhit738,1500,0.007333333,523.6363636,5760,"71108Stern Commercial Contractor's:Wilson SuitesWhite, 4.5x7.5, 1-100 watt Medium Base, Satin White Glass",1728,3000,2760,"White, 4.5x7.5, 1-100 watt Medium Base, Satin White Glass"
588,5/11/2018,2018,11,5,1,71103,Miscellaneous - Retail:Valesha Jones,Jo46,"18x8x10, Solid Brass, 3-60watt Medium Base, Satin Etched Glass",AB13,Misce18x8746,16,0.6875,24,264,"71103Miscellaneous - Retail:Valesha Jones18x8x10, Solid Brass, 3-60watt Medium Base, Satin Etched Glass",1698,130.38,133.62,"18x8x10, Solid Brass, 3-60watt Medium Base, Satin Etched Glass"
589,5/11/2018,2018,11,5,1,71103,Miscellaneous - Retail:Valesha Jones,Jo46,"Acid Verde, 10x21x10, 2-60 watt cand.",AB16,MisceAcid743,52,0.211538462,79.09090909,870,"71103Miscellaneous - Retail:Valesha JonesAcid Verde, 10x21x10, 2-60 watt cand.",1699,450,420,"Acid Verde, 10x21x10, 2-60 watt cand."
590,5/11/2018,2018,11,5,1,71103,Miscellaneous - Retail:Valesha Jones,Jo46,"Black Finish, Solid Brass, Clear Glass, Hanging, 2-60 watt max.",AB22,MisceBlac744,2,5.5,7.636363636,84,"71103Miscellaneous - Retail:Valesha JonesBlack Finish, Solid Brass, Clear Glass, Hanging, 2-60 watt max.",1700,38.44,45.56,"Black Finish, Solid Brass, Clear Glass, Hanging, 2-60 watt max."
591,5/11/2018,2018,11,5,1,71103,Miscellaneous - Retail:Valesha Jones,Jo46,Golden Umber (100 watt)  Six Light Chandelier,AB58,MisceGold745,0,0,0,945,71103Miscellaneous - Retail:Valesha JonesGolden Umber (100 watt)  Six Light Chandelier,1701,255,690,Golden Umber (100 watt)  Six Light Chandelier
592,5/11/2018,2018,11,5,1,71103,Miscellaneous - Retail:Valesha Jones,Jo46,"Polished Brass Pendant, 1-100 watt Medium Base, Clear Ribbed Glass",AB67,MiscePoli747,8,1.375,21.09090909,232,"71103Miscellaneous - Retail:Valesha JonesPolished Brass Pendant, 1-100 watt Medium Base, Clear Ribbed Glass",1702,128,104,"Polished Brass Pendant, 1-100 watt Medium Base, Clear Ribbed Glass"
697,5/11/2018,2018,11,5,1,71117,Lavery Lighting & Design:Store #JL-01,La23,"Athena Collection, Pendant, Textured White, Med. Base, 100 watt max.",AB18,LaverAthe755,7,1.571428571,23.63636364,260,"71117Lavery Lighting & Design:Store #JL-01Athena Collection, Pendant, Textured White, Med. Base, 100 watt max.",1807,120,140,"Athena Collection, Pendant, Textured White, Med. Base, 100 watt max."
698,5/11/2018,2018,11,5,1,71117,Lavery Lighting & Design:Store #JL-01,La23,"Beveled Mirror, Etched Ribbed Glass (75 watt max)",AB20,LaverBeve752,32,0.34375,43.63636364,480,"71117Lavery Lighting & Design:Store #JL-01Beveled Mirror, Etched Ribbed Glass (75 watt max)",1808,244.97,235.03,"Beveled Mirror, Etched Ribbed Glass (75 watt max)"
699,5/11/2018,2018,11,5,1,71117,Lavery Lighting & Design:Store #JL-01,La23,"Black Finish, Solid Brass, Clear Glass, Hanging, 2-60 watt max.",AB22,LaverBlac757,2,5.5,7.636363636,84,"71117Lavery Lighting & Design:Store #JL-01Black Finish, Solid Brass, Clear Glass, Hanging, 2-60 watt max.",1809,38.44,45.56,"Black Finish, Solid Brass, Clear Glass, Hanging, 2-60 watt max."
700,5/11/2018,2018,11,5,1,71117,Lavery Lighting & Design:Store #JL-01,La23,"Cand. Light, 20 watts (8 pack)",AB38,LaverCand759,100,0.11,25.45454545,280,"71117Lavery Lighting & Design:Store #JL-01Cand. Light, 20 watts (8 pack)",1810,120,160,"Cand. Light, 20 watts (8 pack)"
701,5/11/2018,2018,11,5,1,71117,Lavery Lighting & Design:Store #JL-01,La23,Chestnut (3/60 watt)  Marble Glass,AB39,LaverChes748,20,0.55,59.09090909,650,71117Lavery Lighting & Design:Store #JL-01Chestnut (3/60 watt)  Marble Glass,1811,194.4,455.6,Chestnut (3/60 watt)  Marble Glass
702,5/11/2018,2018,11,5,1,71117,Lavery Lighting & Design:Store #JL-01,La23,"Die Cast Lanterns, Black, 1-100 watt, Medium Base, Clear Cracked Glass",AB45,LaverDie 750,19,0.578947368,92.72727273,1020,"71117Lavery Lighting & Design:Store #JL-01Die Cast Lanterns, Black, 1-100 watt, Medium Base, Clear Cracked Glass",1812,577.98,442.02,"Die Cast Lanterns, Black, 1-100 watt, Medium Base, Clear Cracked Glass"
703,5/11/2018,2018,11,5,1,71117,Lavery Lighting & Design:Store #JL-01,La23,"Fluorescent Lamp, T-12, Medium Bipin  (30pack)",AB52,LaverFluo758,9,1.222222222,2.727272727,30,"71117Lavery Lighting & Design:Store #JL-01Fluorescent Lamp, T-12, Medium Bipin  (30pack)",1813,12.81,17.19,"Fluorescent Lamp, T-12, Medium Bipin  (30pack)"
704,5/11/2018,2018,11,5,1,71117,Lavery Lighting & Design:Store #JL-01,La23,Golden Umber (100 watt)  Six Light Chandelier,AB58,LaverGold751,65,0.169230769,57.27272727,630,71117Lavery Lighting & Design:Store #JL-01Golden Umber (100 watt)  Six Light Chandelier,1814,170,460,Golden Umber (100 watt)  Six Light Chandelier
705,5/11/2018,2018,11,5,1,71117,Lavery Lighting & Design:Store #JL-01,La23,"Pearl Nickle, 5 Light, Medium Base (100 watt max)",AB64,LaverPear753,17,0.647058824,43.18181818,475,"71117Lavery Lighting & Design:Store #JL-01Pearl Nickle, 5 Light, Medium Base (100 watt max)",1815,200,275,"Pearl Nickle, 5 Light, Medium Base (100 watt max)"
706,5/11/2018,2018,11,5,1,71117,Lavery Lighting & Design:Store #JL-01,La23,"Polished Brass Pendant, 1-100 watt Medium Base, Clear Ribbed Glass",AB67,LaverPoli754,4,2.75,10.54545455,116,"71117Lavery Lighting & Design:Store #JL-01Polished Brass Pendant, 1-100 watt Medium Base, Clear Ribbed Glass",1816,64,52,"Polished Brass Pendant, 1-100 watt Medium Base, Clear Ribbed Glass"
707,5/11/2018,2018,11,5,1,71117,Lavery Lighting & Design:Store #JL-01,La23,"Specialty Bulbs, 100 watt (6 pack)",AB74,LaverSpec760,20,0.55,10,110,"71117Lavery Lighting & Design:Store #JL-01Specialty Bulbs, 100 watt (6 pack)",1817,47.5,62.5,"Specialty Bulbs, 100 watt (6 pack)"
708,5/11/2018,2018,11,5,1,71117,Lavery Lighting & Design:Store #JL-01,La23,"Specialty, Stage & Studio Bulbs  60 watt",AB75,LaverSpec761,10,1.1,11.81818182,130,"71117Lavery Lighting & Design:Store #JL-01Specialty, Stage & Studio Bulbs  60 watt",1818,50,80,"Specialty, Stage & Studio Bulbs  60 watt"
709,5/11/2018,2018,11,5,1,71117,Lavery Lighting & Design:Store #JL-01,La23,"Tiffany Collection,Golden Baroque, 1-light lantern, medium base (100 watt max)",AB84,LaverTiff749,5,2.2,64.90909091,714,"71117Lavery Lighting & Design:Store #JL-01Tiffany Collection,Golden Baroque, 1-light lantern, medium base (100 watt max)",1819,336,378,"Tiffany Collection,Golden Baroque, 1-light lantern, medium base (100 watt max)"
710,5/11/2018,2018,11,5,1,71117,Lavery Lighting & Design:Store #JL-01,La23,"Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max",AB85,LaverVero756,9,1.222222222,27.27272727,300,"71117Lavery Lighting & Design:Store #JL-01Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max",1820,140,160,"Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max"
593,20/11/2018,2018,11,20,2,71104,Miscellaneous - Retail:Melanie Hall,Me37,"Broadway Collection, Polished Chrome, 4 Light (60 watt max)",AB29,MisceBroa774,29,0.379310345,21.36363636,235,"71104Miscellaneous - Retail:Melanie HallBroadway Collection, Polished Chrome, 4 Light (60 watt max)",1703,210,25,"Broadway Collection, Polished Chrome, 4 Light (60 watt max)"
594,20/11/2018,2018,11,20,2,71104,Miscellaneous - Retail:Melanie Hall,Me37,"Brushed Nickel, Pendant, 1-100 watt Medium Base, Satin Etched Glass",AB36,MisceBrus775,20,0.55,40,440,"71104Miscellaneous - Retail:Melanie HallBrushed Nickel, Pendant, 1-100 watt Medium Base, Satin Etched Glass",1704,200,240,"Brushed Nickel, Pendant, 1-100 watt Medium Base, Satin Etched Glass"
595,20/11/2018,2018,11,20,2,71104,Miscellaneous - Retail:Melanie Hall,Me37,Chestnut (3/60 watt)  Marble Glass,AB39,MisceChes777,10,1.1,29.54545455,325,71104Miscellaneous - Retail:Melanie HallChestnut (3/60 watt)  Marble Glass,1705,97.2,227.8,Chestnut (3/60 watt)  Marble Glass
596,20/11/2018,2018,11,20,2,71104,Miscellaneous - Retail:Melanie Hall,Me37,"Pendant Bar, Textured White, 50lbs max",AB66,MiscePend776,20,0.55,9.090909091,100,"71104Miscellaneous - Retail:Melanie HallPendant Bar, Textured White, 50lbs max",1706,43.08,56.92,"Pendant Bar, Textured White, 50lbs max"
597,20/11/2018,2018,11,20,2,71104,Miscellaneous - Retail:Melanie Hall,Me37,"Vianne Lanterns, Satin Antiqued Solid Brass, 3-light wall latern, Candelabra base (60 watt max)",AB86,MisceVian773,15,0.733333333,45.45454545,500,"71104Miscellaneous - Retail:Melanie HallVianne Lanterns, Satin Antiqued Solid Brass, 3-light wall latern, Candelabra base (60 watt max)",1707,240.71,259.29,"Vianne Lanterns, Satin Antiqued Solid Brass, 3-light wall latern, Candelabra base (60 watt max)"
724,1/11/2018,2018,11,1,4,71120,Kern Lighting Warehouse:Store #13,Ke20,"18x8x10, Solid Brass, 3-60watt Medium Base, Satin Etched Glass",AB13,Kern 18x8739,200,0.055,300,3300,"71120Kern Lighting Warehouse:Store #1318x8x10, Solid Brass, 3-60watt Medium Base, Satin Etched Glass",1834,1629.76,1670.24,"18x8x10, Solid Brass, 3-60watt Medium Base, Satin Etched Glass"
725,1/11/2018,2018,11,1,4,71120,Kern Lighting Warehouse:Store #13,Ke20,"2032 Series, (3-60 watt, Med) Desert Stone Finish",AB14,Kern 2032741,135,0.081481481,90,990,"71120Kern Lighting Warehouse:Store #132032 Series, (3-60 watt, Med) Desert Stone Finish",1835,540,450,"2032 Series, (3-60 watt, Med) Desert Stone Finish"
726,1/11/2018,2018,11,1,4,71120,Kern Lighting Warehouse:Store #13,Ke20,Burnished Brass (60 watt)  w/Golden Umber Accents,AB37,Kern Burn740,200,0.055,272.7272727,3000,71120Kern Lighting Warehouse:Store #13Burnished Brass (60 watt)  w/Golden Umber Accents,1836,750,2250,Burnished Brass (60 watt)  w/Golden Umber Accents
727,1/11/2018,2018,11,1,4,71120,Kern Lighting Warehouse:Store #13,Ke20,"Tapestry, (2-60 watt Med), Etched Cracked Glass, Finish 10",AB82,Kern Tape742,34,0.323529412,81.81818182,900,"71120Kern Lighting Warehouse:Store #13Tapestry, (2-60 watt Med), Etched Cracked Glass, Finish 10",1837,300,600,"Tapestry, (2-60 watt Med), Etched Cracked Glass, Finish 10"
735,29/11/2018,2018,11,29,4,71123,Kern Lighting Warehouse:Store #13,Ke20,"18x8x10, Solid Brass, 3-60watt Medium Base, Satin Etched Glass",AB13,Kern 18x8788,0,0,0,0,"71123Kern Lighting Warehouse:Store #1318x8x10, Solid Brass, 3-60watt Medium Base, Satin Etched Glass",1845,0,0,"18x8x10, Solid Brass, 3-60watt Medium Base, Satin Etched Glass"
736,29/11/2018,2018,11,29,4,71123,Kern Lighting Warehouse:Store #13,Ke20,"2032 Series, (3-60 watt, Med) Desert Stone Finish",AB14,Kern 2032790,15,0.733333333,10,110,"71123Kern Lighting Warehouse:Store #132032 Series, (3-60 watt, Med) Desert Stone Finish",1846,60,50,"2032 Series, (3-60 watt, Med) Desert Stone Finish"
737,29/11/2018,2018,11,29,4,71123,Kern Lighting Warehouse:Store #13,Ke20,Burnished Brass (60 watt)  w/Golden Umber Accents,AB37,Kern Burn789,0,0,0,0,71123Kern Lighting Warehouse:Store #13Burnished Brass (60 watt)  w/Golden Umber Accents,1847,0,0,Burnished Brass (60 watt)  w/Golden Umber Accents
738,29/11/2018,2018,11,29,4,71123,Kern Lighting Warehouse:Store #13,Ke20,"Tapestry, (2-60 watt Med), Etched Cracked Glass, Finish 10",AB82,Kern Tape791,0,0,0,0,"71123Kern Lighting Warehouse:Store #13Tapestry, (2-60 watt Med), Etched Cracked Glass, Finish 10",1848,0,0,"Tapestry, (2-60 watt Med), Etched Cracked Glass, Finish 10"
784,22/11/2018,2018,11,22,4,71133,Kern Lighting Warehouse:Store #01,Ke19,"Beveled Mirror, Etched Ribbed Glass (75 watt max)",AB20,Kern Beve779,117,0.094017094,152.7272727,1680,"71133Kern Lighting Warehouse:Store #01Beveled Mirror, Etched Ribbed Glass (75 watt max)",1894,857.4,822.6,"Beveled Mirror, Etched Ribbed Glass (75 watt max)"
785,22/11/2018,2018,11,22,4,71133,Kern Lighting Warehouse:Store #01,Ke19,"Broadway Collection, Polished Chrome, 4 Light (60 watt max)",AB29,Kern Broa787,11,1,8.545454545,94,"71133Kern Lighting Warehouse:Store #01Broadway Collection, Polished Chrome, 4 Light (60 watt max)",1895,84,10,"Broadway Collection, Polished Chrome, 4 Light (60 watt max)"
786,22/11/2018,2018,11,22,4,71133,Kern Lighting Warehouse:Store #01,Ke19,Burnished Brass (60 watt)  w/Golden Umber Accents,AB37,Kern Burn785,313,0.03514377,427.2727273,4700,71133Kern Lighting Warehouse:Store #01Burnished Brass (60 watt)  w/Golden Umber Accents,1896,3525,1175,Burnished Brass (60 watt)  w/Golden Umber Accents
787,22/11/2018,2018,11,22,4,71133,Kern Lighting Warehouse:Store #01,Ke19,"Domes, White, 59x21x6 5/8 ht, 120v HPF",AB46,Kern Dome782,39,0.282051282,40.90909091,450,"71133Kern Lighting Warehouse:Store #01Domes, White, 59x21x6 5/8 ht, 120v HPF",1897,180,270,"Domes, White, 59x21x6 5/8 ht, 120v HPF"
788,22/11/2018,2018,11,22,4,71133,Kern Lighting Warehouse:Store #01,Ke19,"Flat Glass, (25 watt max) Polished Brass, 4 light",AB49,Kern Flat783,3,3.666666667,6.818181818,75,"71133Kern Lighting Warehouse:Store #01Flat Glass, (25 watt max) Polished Brass, 4 light",1898,36.37,38.63,"Flat Glass, (25 watt max) Polished Brass, 4 light"
789,22/11/2018,2018,11,22,4,71133,Kern Lighting Warehouse:Store #01,Ke19,"Pendant Bar, Cobblestone, 50lbs. max",AB65,Kern Pend781,60,0.183333333,13.63636364,150,"71133Kern Lighting Warehouse:Store #01Pendant Bar, Cobblestone, 50lbs. max",1899,68.22,81.78,"Pendant Bar, Cobblestone, 50lbs. max"
790,22/11/2018,2018,11,22,4,71133,Kern Lighting Warehouse:Store #01,Ke19,"Pendant Bar, Textured White, 50lbs max",AB66,Kern Pend780,95,0.115789474,43.18181818,475,"71133Kern Lighting Warehouse:Store #01Pendant Bar, Textured White, 50lbs max",1900,204.62,270.38,"Pendant Bar, Textured White, 50lbs max"
791,22/11/2018,2018,11,22,4,71133,Kern Lighting Warehouse:Store #01,Ke19,"Renaissance Collection, (100 watt max) Millstone Finish, One-light",AB69,Kern Rena786,54,0.203703704,69.54545455,765,"71133Kern Lighting Warehouse:Store #01Renaissance Collection, (100 watt max) Millstone Finish, One-light",1901,261.78,503.22,"Renaissance Collection, (100 watt max) Millstone Finish, One-light"
792,22/11/2018,2018,11,22,4,71133,Kern Lighting Warehouse:Store #01,Ke19,"Sunset, Clear Glass, 1-100 watt max.",AB78,Kern Suns778,22,0.5,15.90909091,175,"71133Kern Lighting Warehouse:Store #01Sunset, Clear Glass, 1-100 watt max.",1902,77.52,97.48,"Sunset, Clear Glass, 1-100 watt max."
793,22/11/2018,2018,11,22,4,71133,Kern Lighting Warehouse:Store #01,Ke19,"Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max",AB85,Kern Vero784,38,0.289473684,115.9090909,1275,"71133Kern Lighting Warehouse:Store #01Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max",1903,595,680,"Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max"
711,16/11/2018,2018,11,16,5,71118,Lavery Lighting & Design:Store #JL-04,La24,"Acid Verde, 10x21x10, 2-60 watt cand.",AB16,LaverAcid762,105,0.104761905,158.1818182,1740,"71118Lavery Lighting & Design:Store #JL-04Acid Verde, 10x21x10, 2-60 watt cand.",1821,900,840,"Acid Verde, 10x21x10, 2-60 watt cand."
712,16/11/2018,2018,11,16,5,71118,Lavery Lighting & Design:Store #JL-04,La24,"Beveled Mirror, Etched Ribbed Glass (75 watt max)",AB20,LaverBeve770,65,0.169230769,87.27272727,960,"71118Lavery Lighting & Design:Store #JL-04Beveled Mirror, Etched Ribbed Glass (75 watt max)",1822,489.94,470.06,"Beveled Mirror, Etched Ribbed Glass (75 watt max)"
713,16/11/2018,2018,11,16,5,71118,Lavery Lighting & Design:Store #JL-04,La24,"Black Finish, Solid Brass, Clear Glass, Hanging, 2-60 watt max.",AB22,LaverBlac768,20,0.55,76.36363636,840,"71118Lavery Lighting & Design:Store #JL-04Black Finish, Solid Brass, Clear Glass, Hanging, 2-60 watt max.",1823,384.42,455.58,"Black Finish, Solid Brass, Clear Glass, Hanging, 2-60 watt max."
714,16/11/2018,2018,11,16,5,71118,Lavery Lighting & Design:Store #JL-04,La24,Chestnut (3/60 watt)  Marble Glass,AB39,LaverChes767,30,0.366666667,88.63636364,975,71118Lavery Lighting & Design:Store #JL-04Chestnut (3/60 watt)  Marble Glass,1824,291.6,683.4,Chestnut (3/60 watt)  Marble Glass
